aX,aY,aZ,gX,gY,gZ
-0.170,0.034,-0.635,14.282,-274.048,19.836
-0.272,-0.006,-0.632,22.827,-288.269,17.395
-0.426,-0.042,-0.619,33.752,-307.495,17.578
-0.596,-0.120,-0.482,44.861,-335.266,18.311
-0.785,-0.213,-0.208,57.251,-366.760,20.569
-0.931,-0.335,0.196,66.833,-394.226,25.391
-1.084,-0.458,0.624,70.740,-414.612,35.278
-1.178,-0.209,1.426,80.872,-439.209,54.199
-1.190,0.321,2.467,105.408,-454.712,67.261
-1.057,0.996,3.285,135.925,-436.829,67.078
-0.806,1.314,3.847,149.902,-376.770,35.278
-0.682,0.748,3.615,125.977,-272.644,-30.762
-0.647,-0.022,3.096,65.002,-190.369,-88.318
-0.465,-0.565,3.597,-34.302,-157.471,-103.455
-0.569,-1.143,3.814,-110.596,-137.329,-92.285
-0.329,-1.014,4.000,-211.670,-116.760,-60.425
-0.140,-0.853,3.982,-218.872,-26.794,-21.057
-0.003,-0.752,3.427,-187.500,20.569,-2.075
0.044,-0.615,3.402,-140.808,13.794,12.268
0.073,-0.354,3.563,-69.702,2.747,26.733
0.095,0.031,3.493,4.883,13.245,38.574
0.072,0.216,3.468,56.641,31.250,36.621
-0.003,0.247,3.630,79.651,51.941,27.283
-0.126,0.412,3.355,87.341,94.849,20.264
-0.201,0.330,2.870,93.506,137.146,2.991
-0.262,0.115,2.946,71.350,154.602,-12.390
-0.378,-0.092,2.687,37.964,185.547,-17.944
-0.410,-0.277,2.348,8.301,216.309,-17.090
-0.421,-0.336,2.127,-10.437,228.882,-9.033
-0.376,-0.422,2.060,-22.217,230.469,-2.380
-0.380,-0.404,2.055,-26.550,233.521,7.568
-0.408,-0.349,1.914,-18.738,244.995,18.433
-0.455,-0.272,1.763,-5.493,257.019,27.100
-0.504,-0.139,1.648,7.019,268.860,35.767
-0.561,0.043,1.466,16.418,285.339,42.908
-0.610,0.213,1.145,20.569,307.922,45.288
-0.637,0.329,0.793,16.968,328.552,39.917
-0.665,0.443,0.445,7.568,342.346,31.250
-0.646,0.497,0.091,-6.409,348.511,19.226
-0.586,0.546,-0.296,-20.813,348.755,4.883
-0.505,0.473,-0.647,-33.752,341.736,-15.259
-0.407,0.177,-0.888,-50.903,323.242,-36.072
-0.304,-0.025,-1.064,-75.073,298.462,-42.236
-0.131,-0.063,-1.164,-86.731,269.531,-37.537
0.031,-0.136,-1.274,-85.327,244.873,-38.635
0.187,-0.245,-1.415,-76.233,223.877,-42.603
0.319,-0.337,-1.549,-64.880,204.102,-44.189
0.429,-0.445,-1.677,-51.453,183.777,-44.250
0.512,-0.552,-1.824,-37.903,164.734,-42.603
0.589,-0.645,-1.975,-24.414,143.921,-37.476
0.645,-0.645,-2.125,-8.606,119.568,-27.466
0.675,-0.562,-2.247,9.521,90.271,-15.198
0.672,-0.483,-2.307,24.841,56.396,-5.798
0.639,-0.391,-2.420,33.569,24.353,1.343
0.576,-0.299,-2.513,33.691,-8.484,7.874
0.500,-0.211,-2.425,27.649,-50.720,12.695
0.477,-0.077,-2.122,22.156,-97.900,16.907
0.463,0.030,-1.812,19.531,-135.376,17.578
0.429,-0.003,-1.610,18.738,-160.522,11.841
0.376,-0.057,-1.448,18.311,-182.312,6.714
0.335,-0.095,-1.262,18.188,-203.613,5.432
0.260,-0.138,-1.114,17.212,-221.802,4.700
0.164,-0.184,-1.008,14.221,-237.366,5.249
0.090,-0.147,-0.828,12.756,-254.333,10.498
0.005,-0.106,-0.624,10.498,-271.301,14.648
-0.057,-0.098,-0.552,12.390,-279.663,15.198
-0.170,-0.106,-0.489,14.587,-288.208,15.503
-0.275,-0.170,-0.394,16.113,-300.415,14.709
-0.449,-0.250,-0.209,22.034,-316.223,17.212
-0.573,-0.282,0.091,37.354,-335.876,23.682
-0.732,-0.224,0.447,65.552,-353.333,31.494
-0.830,-0.110,0.829,91.309,-366.699,38.818
-0.790,0.056,1.479,99.243,-381.592,43.396
-0.770,0.204,2.196,89.844,-386.353,39.612
-0.663,0.366,2.667,79.895,-358.826,32.776
-0.547,0.564,3.017,63.110,-314.392,22.949
-0.444,0.530,2.946,34.973,-251.160,2.197
-0.418,0.303,2.807,-6.531,-196.045,-24.109
-0.368,0.050,3.031,-59.875,-171.082,-42.053
-0.286,-0.179,3.293,-106.506,-153.992,-49.683
-0.101,-0.406,3.947,-133.606,-133.850,-48.950
-0.030,-0.477,3.217,-118.347,-85.754,-44.006
0.050,-0.673,3.958,-112.976,-76.965,-36.316
0.120,-0.361,3.800,-80.872,-43.274,-1.038
0.140,-0.307,3.636,-29.602,-11.963,3.723
0.165,-0.204,3.616,0.366,5.188,7.446
0.076,0.152,3.617,19.104,30.151,18.188
0.072,0.255,3.270,33.875,68.726,14.526
0.025,0.316,2.947,44.617,98.755,1.709
-0.009,0.219,2.895,42.725,114.136,-7.996
-0.095,0.117,2.546,32.776,145.813,-14.160
-0.126,-0.041,2.257,16.602,172.180,-17.273
-0.166,-0.247,2.090,-7.263,186.523,-19.470
-0.196,-0.317,1.962,-29.175,196.411,-13.550
-0.182,-0.286,1.808,-41.138,204.590,-3.357
-0.173,-0.242,1.744,-41.748,206.055,3.967
-0.196,-0.208,1.781,-30.701,202.454,8.057
-0.211,-0.110,1.852,-8.667,201.599,12.939
-0.229,0.060,1.826,19.531,208.191,18.311
-0.281,0.191,1.755,44.128,220.947,18.799
-0.327,0.239,1.705,58.838,235.779,12.695
-0.378,0.286,1.544,63.171,256.287,7.141
-0.430,0.241,1.232,55.603,283.875,0.549
-0.458,0.129,0.893,35.095,308.289,-5.249
-0.475,0.116,0.589,9.155,324.219,-6.531
-0.467,0.062,0.230,-14.893,336.609,-12.512
-0.428,-0.127,-0.167,-36.377,344.116,-21.729
-0.356,-0.220,-0.504,-60.913,343.140,-19.470
-0.259,-0.168,-0.804,-78.491,333.557,-9.705
-0.131,-0.143,-1.118,-82.153,315.247,-5.981

0.488,-0.409,-2.275,48.645,122.864,-43.518
0.547,-0.520,-2.332,45.776,94.238,-36.438
0.589,-0.611,-2.320,31.616,64.087,-26.367
0.619,-0.593,-2.294,16.052,34.851,-11.047
0.614,-0.525,-2.246,-1.221,5.920,4.211
0.612,-0.374,-2.149,-17.334,-24.780,18.738
0.612,-0.168,-1.979,-28.564,-58.289,29.541
0.603,-0.012,-1.807,-32.715,-89.600,32.593
0.574,0.074,-1.678,-30.579,-116.699,29.602
0.521,0.135,-1.527,-25.513,-143.433,24.475
0.475,0.179,-1.309,-19.958,-169.067,18.005
0.427,0.119,-1.196,-11.963,-188.232,9.338
0.336,0.060,-1.114,-3.357,-205.383,3.784
0.267,0.039,-0.972,1.343,-223.999,3.296
0.191,0.017,-0.829,4.761,-240.601,3.052
0.108,0.013,-0.733,8.240,-252.014,3.540
0.007,-0.027,-0.642,9.460,-262.024,2.808
-0.096,-0.027,-0.564,7.935,-272.156,4.333
-0.200,-0.036,-0.559,8.728,-280.457,7.202
-0.322,-0.072,-0.584,11.902,-292.114,8.850
-0.474,-0.132,-0.617,17.822,-310.486,11.353
-0.682,-0.236,-0.520,27.649,-337.891,14.526
-0.928,-0.294,-0.179,43.640,-374.939,19.958
-1.054,-0.286,0.367,66.895,-411.072,29.236
-1.108,-0.244,1.186,85.510,-441.467,36.926
-1.168,0.105,2.100,104.980,-456.726,44.495
-1.126,0.852,3.013,141.968,-448.608,55.969
-0.997,1.457,3.457,173.096,-402.588,41.992
-0.895,1.072,3.479,158.142,-315.125,-20.447
-0.758,0.165,3.563,83.923,-240.723,-88.318
-0.630,-0.643,4.000,-36.438,-194.397,-122.314
-0.479,-1.288,4.000,-152.466,-132.629,-122.253
-0.128,-1.266,3.370,-213.013,-31.250,-84.473
-0.051,-0.900,3.659,-250.061,-1.648,-33.081
0.113,-0.716,3.272,-227.783,7.629,-1.648
0.203,-0.376,3.048,-143.677,7.141,13.977
0.172,-0.269,3.316,-67.627,-13.916,19.714
0.111,-0.282,3.231,4.028,-4.150,20.142
0.053,-0.007,3.249,57.129,11.719,36.377
-0.035,0.371,3.285,82.581,29.663,45.044
-0.032,0.396,3.098,101.929,55.664,28.687
-0.079,0.256,3.102,103.516,76.904,8.179
-0.174,0.134,2.818,93.201,114.014,-1.160
-0.218,-0.085,2.470,77.026,147.217,-6.042
-0.263,-0.355,2.391,50.415,159.790,-8.911
-0.257,-0.514,2.415,27.161,167.297,-1.953
-0.266,-0.529,2.345,12.573,184.448,11.047
-0.293,-0.466,2.171,8.179,205.872,24.658
-0.318,-0.397,2.071,13.306,221.130,35.217
-0.357,-0.278,1.992,22.705,234.802,43.823
-0.395,-0.151,1.819,35.034,255.066,50.232
-0.457,-0.014,1.610,43.213,275.818,54.199
-0.514,0.012,1.352,41.931,296.753,53.406
-0.561,0.097,1.073,35.156,315.002,52.734
-0.579,0.253,0.769,23.743,330.566,52.673
-0.570,0.345,0.461,6.775,341.248,46.204
-0.541,0.359,0.157,-12.756,344.177,35.278
-0.477,0.338,-0.186,-28.992,343.445,22.583
-0.375,0.190,-0.478,-39.001,335.632,6.287
-0.266,0.034,-0.744,-45.715,321.716,-2.686
-0.149,0.035,-0.969,-51.636,302.429,-0.061
0.001,0.076,-1.112,-53.894,269.531,1.221
0.155,0.046,-1.084,-52.979,234.436,-2.930
0.283,-0.070,-1.030,-53.406,208.374,-10.071
0.369,-0.103,-1.038,-51.636,192.444,-12.756
0.424,-0.085,-1.088,-47.546,182.556,-12.146
0.460,-0.076,-1.188,-45.532,176.270,-13.977
0.472,-0.024,-1.423,-42.725,173.401,-15.869
0.492,0.017,-1.694,-36.438,165.710,-19.165
0.514,0.032,-1.944,-28.198,148.987,-25.574
0.564,0.007,-2.127,-21.667,124.207,-32.288
0.612,-0.042,-2.264,-20.691,93.994,-38.086
0.615,-0.136,-2.348,-23.987,59.204,-42.664
0.598,-0.301,-2.377,-27.405,19.165,-44.006
0.623,-0.406,-2.258,-28.320,-26.001,-38.635
0.610,-0.389,-1.996,-24.048,-72.815,-27.649
0.585,-0.360,-1.752,-17.822,-110.474,-17.578
0.544,-0.308,-1.532,-12.390,-138.428,-9.338
0.493,-0.300,-1.388,-9.949,-159.302,-5.188
0.429,-0.297,-1.260,-8.301,-176.514,-2.380
0.355,-0.254,-1.166,-6.592,-191.772,3.418
0.299,-0.225,-1.077,-4.517,-206.299,7.812
0.205,-0.235,-0.973,-2.197,-221.436,10.437
0.125,-0.239,-0.838,-2.441,-237.305,14.465
0.047,-0.219,-0.758,-0.305,-249.268,20.203
-0.017,-0.203,-0.696,1.648,-260.803,25.635
-0.106,-0.187,-0.699,3.113,-273.010,31.006
-0.262,-0.201,-0.730,7.141,-289.185,36.255
-0.408,-0.296,-0.616,13.794,-316.406,41.077
-0.581,-0.323,-0.329,25.330,-349.670,50.293
-0.696,-0.285,0.041,44.495,-375.366,61.584
-0.820,-0.276,0.451,64.941,-392.761,69.458
-0.885,-0.223,0.881,82.397,-405.518,76.965
-0.944,-0.111,1.422,98.267,-414.001,77.698
-1.042,0.217,2.211,113.403,-415.161,75.195
-0.945,0.753,2.904,131.409,-395.813,75.378
-0.729,1.096,3.148,147.400,-346.619,58.289
-0.673,1.368,3.036,148.010,-275.696,16.785
-0.673,0.896,2.992,90.576,-214.966,-40.771
-0.617,-0.261,3.149,0.366,-181.274,-110.718
-0.473,-0.756,3.354,-89.905,-156.982,-121.643
-0.106,-0.707,3.914,-156.982,-116.760,-94.421
-0.184,-1.031,3.589,-163.513,-60.791,-70.251
0.047,-0.866,4.000,-196.533,-58.167,-36.804
0.087,-0.742,3.611,-143.494,-10.376,-9.155
0.153,-0.667,3.479,-79.773,3.479,0.732
0.158,-0.647,3.449,-29.175,9.888,9.888
0.124,-0.470,3.351,12.878,32.471,26.978
0.009,0.019,3.338,40.588,60.181,51.086
0.053,0.454,2.901,62.256,96.497,54.688
-0.036,0.514,2.757,72.327,115.112,27.832
-0.143,0.334,2.697,61.401,133.179,4.211
-0.213,0.240,2.369,47.119,162.476,-4.395
-0.192,0.064,2.171,29.907,180.420,-10.315
-0.215,-0.157,2.054,7.019,189.148,-16.785
-0.202,-0.361,1.954,-11.658,197.998,-16.663
-0.168,-0.353,1.940,-18.494,202.820,-6.714
-0.165,-0.288,1.966,-12.329,206.726,3.296
-0.198,-0.234,1.934,3.357,216.614,9.827

0.627,-0.175,-1.947,-9.338,83.252,-36.987
0.645,-0.231,-1.982,-0.671,54.321,-38.269
0.646,-0.264,-2.026,6.226,25.330,-36.804
0.636,-0.314,-2.051,7.996,-4.517,-33.813
0.607,-0.363,-2.005,4.639,-38.025,-29.785
0.559,-0.372,-1.862,0.000,-74.158,-23.376
0.514,-0.330,-1.663,-3.479,-107.605,-15.076
0.474,-0.288,-1.448,-5.920,-135.193,-8.057
0.424,-0.264,-1.308,-5.981,-156.494,-3.662
0.366,-0.304,-1.166,-5.798,-174.927,-2.075
0.330,-0.318,-0.990,-6.592,-192.505,2.991
0.268,-0.316,-0.893,-6.836,-204.651,10.071
0.229,-0.311,-0.783,-8.545,-215.759,17.090
0.169,-0.292,-0.699,-11.047,-227.356,24.170
0.088,-0.275,-0.673,-11.780,-237.366,31.006
0.002,-0.171,-0.626,-12.207,-250.671,39.307
-0.109,-0.093,-0.521,-10.254,-268.677,44.128
-0.251,-0.055,-0.415,-4.883,-287.170,45.654
-0.396,-0.005,-0.348,6.470,-305.176,48.218
-0.550,0.052,-0.089,21.057,-331.970,49.805
-0.686,0.148,0.371,40.833,-363.708,49.927
-0.728,0.300,0.900,66.284,-387.390,49.744
-0.759,0.460,1.423,83.801,-396.912,44.983
-0.740,0.473,1.882,93.567,-390.686,31.128
-0.661,0.344,2.233,100.037,-372.498,12.634
-0.599,0.192,2.469,99.609,-343.384,-2.197
-0.488,0.180,2.881,88.684,-315.369,-10.315
-0.360,0.066,3.237,63.049,-282.410,-22.095
-0.265,-0.122,3.484,30.029,-231.384,-36.377
-0.129,-0.331,3.145,-0.671,-159.241,-45.288
0.038,-0.157,2.845,-24.170,-100.037,-41.077
-0.133,-0.628,2.392,-14.771,-69.275,-47.424
-0.037,-0.607,3.046,-50.354,-92.651,-34.729
-0.043,-0.423,2.767,-33.936,-64.636,-5.676
0.000,-0.486,2.594,-14.832,-45.349,-2.441
-0.001,-0.581,2.684,-3.784,-48.279,0.793
-0.004,-0.580,2.885,5.066,-49.072,12.390
-0.024,-0.383,3.051,14.526,-35.522,30.273
-0.048,-0.089,3.165,29.480,-9.766,44.861
-0.058,0.132,3.168,40.344,26.611,45.227
-0.067,0.189,3.103,39.307,65.308,33.020
-0.131,0.024,2.834,29.602,102.234,13.306
-0.165,-0.053,2.932,4.211,129.395,3.540
-0.192,-0.104,2.760,-26.672,167.480,1.770
-0.187,-0.252,2.441,-52.673,206.421,-2.808
-0.198,-0.305,2.094,-73.181,231.262,-2.991
-0.181,-0.333,1.844,-84.412,241.211,-0.793
-0.174,-0.345,1.741,-82.703,239.502,2.625
-0.170,-0.266,1.644,-66.284,237.854,9.583
-0.176,-0.121,1.498,-39.978,240.784,17.273
-0.208,0.046,1.417,-11.292,240.112,20.752
-0.229,0.240,1.424,17.395,236.389,19.714
-0.223,0.434,1.409,42.664,237.976,14.282
-0.224,0.458,1.264,57.800,249.268,1.343
-0.256,0.291,1.010,60.974,266.418,-15.076
-0.281,0.079,0.700,54.871,280.762,-25.757
-0.269,-0.069,0.420,41.260,287.415,-26.123
-0.217,-0.137,0.188,21.362,286.377,-19.287
-0.155,-0.117,-0.028,0.244,283.569,-11.475
-0.103,-0.190,-0.173,-22.400,279.358,-11.108
-0.051,-0.203,-0.329,-42.786,275.269,-7.141
0.009,-0.122,-0.539,-61.401,274.353,0.000
0.086,-0.119,-0.742,-77.393,267.517,0.244
0.153,-0.146,-0.881,-91.064,252.441,-2.319
0.257,-0.134,-0.977,-99.854,231.873,-2.747
0.356,-0.123,-1.024,-104.492,208.130,-3.723
0.448,-0.135,-1.043,-104.919,185.242,-6.775
0.528,-0.110,-1.090,-97.473,166.504,-8.484
0.577,-0.085,-1.157,-84.961,149.963,-10.681
0.600,-0.050,-1.276,-67.505,134.277,-14.954
0.613,-0.065,-1.441,-46.753,119.568,-21.118
0.607,-0.141,-1.609,-25.574,100.220,-28.381
0.620,-0.246,-1.733,-6.287,75.439,-32.654
0.650,-0.303,-1.845,12.451,47.241,-32.104
0.673,-0.362,-1.938,24.841,18.555,-29.907
0.660,-0.465,-1.963,28.076,-12.634,-28.564
0.622,-0.548,-1.942,25.635,-46.204,-23.865
0.576,-0.553,-1.857,22.339,-81.421,-13.855
0.525,-0.465,-1.687,20.569,-117.737,-2.014
0.488,-0.343,-1.472,19.836,-150.391,7.507
0.416,-0.275,-1.297,20.996,-176.819,11.780
0.338,-0.267,-1.121,22.217,-199.280,12.878
0.266,-0.285,-0.927,25.024,-219.360,14.160
0.209,-0.291,-0.722,30.029,-234.924,16.785
0.151,-0.224,-0.594,37.109,-242.126,21.545
0.088,-0.189,-0.550,43.762,-244.263,23.621
0.020,-0.225,-0.506,48.950,-248.657,21.729
-0.020,-0.261,-0.420,50.598,-255.798,22.583
-0.053,-0.232,-0.323,47.791,-262.268,26.917
-0.133,-0.194,-0.290,39.917,-264.954,32.349
-0.245,-0.133,-0.336,31.250,-267.456,37.048
-0.422,-0.052,-0.312,26.428,-278.748,42.053
-0.641,0.034,-0.034,28.503,-302.612,45.105
-0.827,0.253,0.489,42.175,-332.092,47.546
-0.905,0.659,1.321,69.458,-364.929,46.875
-0.709,1.106,2.359,93.567,-390.442,36.743
-0.558,1.293,2.959,102.417,-368.164,8.118
-0.404,0.767,2.972,95.642,-305.359,-46.631
-0.336,0.024,2.564,75.012,-233.704,-91.736
-0.336,-0.406,2.275,39.001,-192.627,-99.121
-0.307,-0.702,2.521,-16.663,-187.927,-90.393
-0.136,-1.096,3.335,-87.830,-191.101,-80.078
-0.083,-1.116,3.156,-131.836,-164.246,-61.829
-0.069,-1.238,4.000,-175.171,-147.400,-34.485
0.059,-0.768,3.906,-179.199,-93.445,22.461
0.078,-0.376,3.624,-127.258,-46.753,43.396
0.080,-0.082,3.986,-79.224,-47.852,45.776
0.092,0.251,4.000,-30.457,-27.100,45.471
0.112,0.494,4.000,10.010,22.461,41.504
0.089,0.664,3.547,36.316,86.914,26.978
0.058,0.438,2.950,55.237,130.066,-1.648
0.027,0.099,2.703,49.744,145.081,-21.790
-0.023,0.100,2.372,44.128,170.349,-17.944
-0.022,0.048,1.807,45.471,195.923,-14.404
-0.070,-0.096,1.445,46.204,198.303,-17.944
-0.098,-0.227,1.314,45.471,178.223,-14.465
-0.107,-0.280,1.357,46.753,155.762,-6.775
-0.108,-0.263,1.433,54.138,139.038,1.343
-0.140,-0.279,1.662,64.819,124.756,6.470

-0.181,-0.237,2.418,92.285,121.643,17.456
-0.234,-0.182,2.481,96.619,155.334,24.719
-0.312,-0.275,2.279,83.801,200.195,25.085
-0.417,-0.276,1.936,58.228,245.239,29.114
-0.455,-0.122,1.594,25.635,283.508,38.513
-0.507,0.042,1.196,-8.606,318.848,42.053
-0.555,0.092,0.705,-37.598,349.731,36.377
-0.538,0.082,0.213,-56.824,368.347,29.907
-0.507,0.093,-0.220,-67.017,369.934,24.658
-0.427,0.038,-0.538,-74.646,360.046,17.883
-0.335,0.040,-0.742,-81.726,341.675,15.686
-0.222,0.063,-0.907,-88.196,323.914,13.916
-0.124,0.024,-1.114,-87.097,307.617,6.531
-0.033,-0.008,-1.332,-80.261,287.720,-0.427
0.081,-0.028,-1.553,-71.594,267.822,-4.333
0.162,-0.036,-1.777,-61.035,246.765,-8.362
0.255,-0.057,-1.931,-51.086,220.764,-12.695
0.347,-0.025,-2.105,-37.292,193.848,-16.357
0.434,-0.026,-2.272,-23.987,166.260,-21.606
0.513,-0.089,-2.395,-13.794,134.155,-30.273
0.559,-0.166,-2.541,-4.211,100.464,-36.804
0.587,-0.306,-2.583,2.197,60.364,-41.199
0.583,-0.440,-2.514,8.362,15.442,-39.978
0.556,-0.473,-2.448,14.893,-25.330,-31.494
0.516,-0.479,-2.329,18.372,-65.491,-20.874
0.468,-0.496,-2.086,15.076,-107.605,-11.597
0.411,-0.449,-1.804,9.460,-145.142,-1.343
0.351,-0.371,-1.585,2.930,-173.279,9.155
0.283,-0.327,-1.393,-4.883,-196.655,16.724
0.213,-0.257,-1.197,-13.062,-217.102,23.315
0.160,-0.147,-1.039,-16.846,-232.910,28.992
0.043,-0.149,-0.948,-14.099,-244.568,29.053
-0.060,-0.113,-0.816,-8.850,-258.911,31.006
-0.129,-0.011,-0.728,1.648,-272.827,33.569
-0.209,-0.017,-0.631,13.977,-287.170,30.396
-0.296,-0.067,-0.578,22.034,-301.331,26.184
-0.429,-0.073,-0.571,31.738,-316.589,27.039
-0.594,-0.096,-0.461,42.358,-340.271,28.870
-0.783,-0.155,-0.207,54.932,-370.667,30.029
-1.023,-0.110,0.130,71.350,-399.841,33.752
-1.170,0.104,0.671,88.257,-432.129,38.940
-1.188,0.333,1.726,87.646,-469.727,34.851
-1.010,0.554,3.032,79.651,-492.798,21.484
-0.677,1.049,3.983,93.201,-459.595,15.259
-0.455,1.131,3.957,101.379,-329.529,-12.024
-0.430,0.463,2.920,93.262,-189.880,-70.923
-0.440,-0.129,2.183,54.382,-124.084,-103.516
-0.434,-0.514,2.153,-7.385,-125.000,-104.004
-0.407,-0.705,2.625,-69.336,-140.076,-91.919
-0.034,-0.326,2.592,-101.074,-130.066,-71.289
-0.165,-0.647,3.154,-105.774,-117.676,-63.660
-0.023,-0.628,3.448,-124.390,-108.459,-41.687
0.007,-0.751,3.179,-76.538,-66.528,-32.349
-0.003,-0.717,3.293,-34.973,-54.504,-19.287
0.015,-0.576,3.585,4.822,-51.147,-7.385
-0.024,-0.259,3.676,45.532,-32.043,5.127
-0.069,-0.076,3.769,68.604,-4.395,6.714
-0.128,-0.182,3.929,66.895,28.198,-2.319
-0.214,-0.309,4.000,40.710,74.463,-10.010
-0.239,-0.565,3.834,-3.174,133.728,-13.489
-0.328,-0.726,3.637,-56.641,189.026,-11.108
-0.400,-0.766,3.061,-91.614,248.657,-1.953
-0.406,-0.690,2.326,-111.450,294.434,13.184
-0.396,-0.510,1.817,-109.253,301.147,31.250
-0.354,-0.357,1.740,-90.698,277.100,40.405
-0.339,-0.157,1.752,-53.589,259.094,45.410
-0.342,0.085,1.717,-9.277,252.075,47.668
-0.371,0.200,1.635,28.687,252.991,42.358
-0.408,0.253,1.548,55.054,257.690,34.485
-0.462,0.341,1.394,70.679,266.602,29.175
-0.505,0.411,1.172,73.975,279.297,23.804
-0.519,0.396,0.939,66.895,291.992,15.564
-0.533,0.361,0.634,53.467,305.664,7.446
-0.511,0.245,0.272,34.851,317.566,-0.671
-0.474,0.106,-0.062,8.484,321.838,-6.714
-0.423,-0.004,-0.313,-17.212,316.528,-10.315
-0.347,-0.122,-0.526,-37.964,307.983,-10.803
-0.253,-0.091,-0.687,-61.157,299.500,-4.517
-0.182,-0.075,-0.876,-77.637,292.236,-3.784
-0.101,-0.109,-1.202,-79.285,287.048,-8.850
-0.047,-0.116,-1.558,-69.031,269.348,-12.939
0.080,-0.149,-1.833,-57.922,244.385,-15.869
0.173,-0.182,-2.116,-43.213,216.187,-17.944
0.299,-0.207,-2.376,-28.442,185.852,-18.982
0.422,-0.266,-2.536,-20.264,149.902,-19.592
0.518,-0.347,-2.626,-17.334,111.389,-19.348
0.571,-0.353,-2.691,-12.878,71.472,-14.954
0.606,-0.292,-2.665,-4.333,27.771,-8.423
0.612,-0.247,-2.492,4.639,-18.127,-4.150
0.583,-0.241,-2.255,12.634,-60.120,-2.563
0.533,-0.223,-2.023,19.897,-95.642,-0.061
0.486,-0.178,-1.828,24.841,-125.183,3.845
0.436,-0.130,-1.601,24.780,-152.405,7.263
0.399,-0.122,-1.373,20.020,-176.147,8.789
0.334,-0.122,-1.182,13.123,-195.007,9.705
0.284,-0.101,-1.032,6.165,-209.045,11.658
0.259,-0.140,-0.854,-2.747,-222.046,11.658
0.155,-0.092,-0.722,-13.855,-230.286,16.235
0.078,-0.052,-0.596,-23.193,-237.183,21.851
0.021,-0.024,-0.501,-25.208,-245.056,24.475
-0.048,0.022,-0.405,-19.165,-253.906,25.818
-0.121,0.024,-0.322,-12.512,-261.841,25.024
-0.225,0.054,-0.321,-7.629,-266.541,26.489
-0.379,0.041,-0.419,0.671,-273.499,27.954
-0.580,-0.013,-0.449,17.639,-292.114,28.442
-0.770,-0.058,-0.271,36.621,-326.477,30.334
-0.925,-0.078,0.110,50.964,-365.234,34.119
-1.094,-0.024,0.809,62.561,-402.893,35.645
-1.091,0.183,1.694,75.256,-433.838,37.109
-0.945,0.493,2.583,81.482,-442.078,35.950
-0.812,0.794,3.308,86.182,-418.457,24.170
-0.598,0.822,3.829,86.182,-349.731,-4.944
-0.465,0.413,3.447,65.735,-237.976,-46.753
-0.395,-0.216,2.783,21.423,-154.175,-79.529
-0.217,-0.325,2.422,-42.358,-124.573,-85.876
-0.399,-0.956,3.276,-87.708,-132.996,-79.163
-0.202,-0.627,3.846,-151.611,-132.385,-33.264
-0.144,-0.415,3.418,-130.859,-72.021,-4.456
-0.090,-0.341,3.154,-102.173,-47.302,3.235

-0.045,-0.065,3.912,-30.518,-69.763,13.428
0.022,0.255,4.000,12.451,-50.476,18.372
0.016,0.339,4.000,47.363,-8.545,7.568
-0.050,0.177,3.811,62.500,42.664,-11.169
-0.089,0.131,3.536,55.969,93.750,-18.433
-0.157,-0.097,2.957,42.542,147.766,-28.625
-0.263,-0.318,2.476,23.315,184.998,-35.400
-0.319,-0.326,2.353,-3.357,188.354,-24.048
-0.365,-0.485,2.130,-21.973,210.266,-18.066
-0.367,-0.401,1.818,-27.954,225.464,-1.770
-0.343,-0.307,1.711,-18.860,216.919,12.939
-0.354,-0.250,1.787,-2.075,202.759,19.897
-0.392,-0.109,1.926,29.419,197.693,25.818
-0.421,0.112,2.141,67.505,198.181,30.701
-0.453,0.304,2.316,100.830,210.937,30.945
-0.473,0.364,2.279,120.972,238.098,24.597
-0.575,0.182,1.892,119.751,278.870,12.695
-0.620,-0.104,1.555,98.145,311.401,5.249
-0.588,-0.258,1.308,60.730,330.994,13.123
-0.536,-0.213,1.008,19.409,348.450,30.151
-0.505,-0.122,0.686,-16.357,363.708,41.382
-0.479,-0.066,0.299,-43.213,377.686,40.283
-0.477,-0.167,-0.162,-55.847,387.878,32.715
-0.433,-0.151,-0.587,-67.261,390.076,33.936
-0.369,-0.013,-0.976,-71.045,375.427,42.297
-0.249,0.100,-1.367,-63.538,339.966,42.664
-0.109,0.256,-1.478,-56.458,288.696,36.743
0.018,0.443,-1.393,-41.382,237.976,24.292
0.094,0.472,-1.231,-19.165,198.669,3.662
0.120,0.312,-1.119,-1.160,174.500,-21.057
0.136,0.198,-1.175,19.104,163.086,-36.255
0.151,0.160,-1.316,38.757,154.663,-41.687
0.190,0.124,-1.376,49.072,141.174,-45.288
0.226,0.035,-1.402,49.133,127.136,-48.767
0.273,-0.108,-1.534,39.795,119.202,-49.927
0.328,-0.211,-1.777,22.583,113.159,-46.326
0.387,-0.275,-1.991,1.709,100.037,-39.124
0.442,-0.346,-2.052,-24.231,76.050,-32.166
0.487,-0.333,-2.077,-43.884,49.316,-23.804
0.515,-0.300,-2.196,-49.133,25.635,-16.235
0.523,-0.248,-2.430,-45.593,2.502,-11.597
0.532,-0.173,-2.659,-37.476,-27.466,-7.507
0.517,-0.114,-2.693,-33.325,-70.435,-6.531
0.446,-0.133,-2.482,-32.898,-119.507,-9.521
0.396,-0.232,-2.202,-27.832,-161.804,-11.475
0.337,-0.354,-1.952,-22.888,-193.970,-8.240
0.274,-0.379,-1.778,-18.860,-218.140,2.136
