aX,aY,aZ,gX,gY,gZ
-0.440,1.274,0.995,-43.091,-13.184,171.753
-0.406,1.586,1.011,-53.833,-16.968,163.147
-0.385,1.755,1.145,-56.885,-23.193,148.315
-0.352,2.090,1.474,-51.270,-32.715,135.864
-0.325,2.295,1.520,-43.335,-23.132,112.488
-0.322,2.449,1.588,-36.438,-15.381,85.144
-0.226,2.585,1.645,-28.076,-10.681,58.350
-0.178,2.612,1.672,-18.005,2.014,26.733
-0.178,2.354,1.283,-13.489,26.123,-8.545
-0.133,2.280,1.205,-8.179,26.428,-32.471
-0.113,2.097,1.242,-5.615,18.188,-55.054
-0.062,1.908,1.192,-3.479,18.677,-75.623
-0.054,1.759,1.060,2.258,22.400,-91.492
-0.046,1.577,0.860,10.925,28.076,-109.497
-0.116,1.251,0.782,19.165,27.527,-129.211
-0.177,0.851,0.662,27.161,25.513,-145.996
-0.180,0.632,0.560,36.926,20.813,-150.757
-0.168,0.471,0.545,39.673,20.874,-149.719
-0.223,0.374,0.419,42.175,23.987,-150.085
-0.245,0.156,0.490,43.823,8.972,-156.738
-0.273,0.012,0.586,45.532,-0.122,-157.715
-0.285,-0.166,0.621,45.898,-2.747,-156.555
-0.307,-0.429,0.692,43.701,-6.409,-156.616
-0.307,-0.655,0.758,38.330,-9.827,-150.879
-0.286,-0.749,0.810,31.433,-12.512,-138.794
-0.263,-0.827,0.869,22.522,-14.221,-128.723
-0.199,-0.904,0.945,11.841,-16.052,-121.826
-0.185,-0.975,0.949,0.488,-14.465,-116.150
-0.146,-1.083,0.967,-12.268,-12.695,-112.671
-0.098,-1.173,1.029,-23.682,-12.939,-108.765
-0.093,-1.318,1.050,-33.142,-9.583,-105.530
-0.092,-1.490,1.053,-36.316,-6.287,-101.379
-0.100,-1.684,1.049,-30.090,-4.700,-93.689
-0.126,-1.868,0.998,-19.043,-2.686,-83.008
-0.143,-2.104,0.983,-9.033,-2.930,-69.702
-0.153,-2.328,0.961,-1.404,-3.601,-50.110
-0.146,-2.503,0.974,2.197,-4.333,-24.048
-0.142,-2.558,1.002,1.648,-5.249,8.850
-0.164,-2.481,0.962,-3.723,-1.770,45.288
-0.186,-2.296,0.881,-13.306,2.991,82.092
-0.230,-2.048,0.930,-28.687,8.118,114.624
-0.299,-1.795,0.549,-44.128,22.400,138.611
-0.275,-1.631,0.533,-43.701,15.198,156.555
-0.411,-1.368,0.679,-47.974,1.038,176.819
-0.487,-1.045,0.556,-47.241,7.812,198.303
-0.544,-0.638,0.491,-34.729,7.324,213.562
-0.618,-0.206,0.550,-13.489,-0.427,221.924
-0.656,0.176,0.682,9.949,-9.644,221.558
-0.634,0.439,0.677,32.043,-11.780,213.928
-0.628,0.458,0.535,45.593,-12.329,196.533
-0.595,0.510,0.612,48.828,-25.208,182.861
-0.558,0.723,0.912,40.100,-44.739,178.772
-0.556,0.931,1.070,21.240,-50.720,175.598
-0.557,1.283,1.246,-1.465,-51.270,174.377
-0.498,1.669,1.436,-21.729,-53.467,169.861
-0.639,1.994,1.528,-35.217,-64.331,152.588
-0.518,2.370,2.335,-49.622,-84.839,129.272
-0.469,2.878,2.302,-55.359,-42.053,107.666
-0.425,2.903,1.937,-55.847,10.193,65.979
-0.342,2.841,1.717,-49.744,28.259,23.560
-0.292,2.507,1.538,-41.443,35.400,-16.479
-0.236,2.330,1.424,-28.748,39.124,-45.959
-0.174,2.151,1.329,-10.864,41.443,-65.552
-0.149,1.909,1.155,5.859,45.837,-85.022
-0.135,1.730,0.973,24.841,49.011,-100.891
-0.220,1.451,0.650,46.997,46.265,-121.155
-0.156,0.968,0.934,61.096,22.278,-142.273
-0.195,0.733,1.020,67.444,25.208,-141.113
-0.151,0.655,0.543,71.899,46.936,-136.414
-0.131,0.502,0.446,75.562,44.250,-142.456
-0.155,0.344,0.726,72.388,24.292,-150.879
-0.177,0.268,0.759,65.247,24.841,-155.334

-0.294,-1.933,0.666,31.067,-4.578,-116.455
-0.275,-2.212,0.636,38.330,-6.104,-104.004
-0.236,-2.400,0.684,39.856,-11.230,-85.266
-0.207,-2.562,0.697,31.738,-11.841,-62.012
-0.215,-2.737,0.722,14.893,-9.460,-38.025
-0.217,-2.767,0.773,-5.615,-8.423,-7.019
-0.226,-2.576,0.713,-23.315,-3.662,31.616
-0.201,-2.187,0.757,-35.767,2.502,67.505
-0.292,-2.153,0.573,-48.157,14.771,89.722
-0.283,-1.837,0.223,-48.218,14.343,118.591
-0.356,-1.741,0.481,-47.607,-11.902,135.803
-0.442,-1.608,0.568,-52.979,-18.799,157.227
-0.481,-1.476,0.425,-50.659,-13.855,180.237
-0.569,-1.266,0.413,-47.607,-18.982,203.369
-0.661,-0.926,0.612,-41.443,-32.104,226.013
-0.693,-0.383,0.812,-32.043,-39.551,245.789
-0.744,0.104,0.912,-25.208,-38.086,255.066
-0.802,0.464,1.124,-24.658,-38.025,251.038
-0.815,0.871,1.360,-22.278,-38.025,244.812
-0.789,1.429,1.522,-17.578,-31.311,238.220
-0.728,1.839,1.541,-12.695,-20.508,221.741
-0.603,2.064,1.484,-13.062,-9.216,194.824
-0.474,1.975,1.227,-22.156,2.625,161.316
-0.492,1.951,0.971,-32.776,-1.892,136.658
-0.275,2.195,1.549,-37.720,-28.931,123.047
-0.222,2.505,1.508,-36.987,-17.761,109.131
-0.196,2.470,1.332,-29.114,0.244,80.994
-0.156,2.706,1.341,-16.541,0.427,59.570
-0.122,2.752,1.306,-4.089,0.061,30.884
-0.142,2.705,1.262,6.042,2.441,-3.235
-0.109,2.687,1.293,21.057,2.014,-32.898
-0.138,2.447,1.195,38.696,5.188,-70.190
-0.180,1.902,1.145,52.979,10.071,-111.084
-0.238,1.472,1.017,63.538,17.944,-135.437
-0.181,1.207,0.863,71.838,25.574,-144.836
-0.195,0.984,0.630,70.374,30.151,-153.198
-0.234,0.712,0.484,60.059,25.330,-164.551
-0.249,0.531,0.573,51.941,18.433,-168.579
-0.302,0.427,0.421,49.194,19.043,-169.800
-0.347,0.147,0.419,50.598,9.033,-178.833
-0.378,-0.082,0.489,51.208,-2.502,-184.631
-0.408,-0.204,0.502,48.828,-7.996,-183.960
-0.423,-0.348,0.590,42.297,-14.893,-185.974
-0.417,-0.479,0.762,35.950,-20.447,-187.561
-0.407,-0.681,0.905,26.611,-19.836,-188.660
-0.371,-0.882,0.861,15.869,-9.827,-185.974
-0.337,-0.946,0.856,4.150,-3.418,-177.917
-0.347,-1.091,0.897,-9.521,-0.610,-172.424
-0.286,-1.322,0.880,-23.560,3.601,-168.274
-0.287,-1.465,0.809,-27.710,6.592,-155.579
-0.279,-1.607,0.737,-26.184,5.920,-140.320
-0.353,-1.934,0.676,-20.081,2.563,-129.944
-0.363,-2.260,0.669,-7.751,-5.798,-113.831
-0.363,-2.492,0.707,5.859,-16.052,-84.778
-0.341,-2.697,0.792,17.700,-25.574,-50.476
-0.331,-2.842,0.916,25.452,-35.461,-11.963
-0.336,-2.812,1.108,24.902,-41.809,30.457
-0.363,-2.611,1.249,15.991,-39.734,76.355
-0.385,-2.262,1.249,0.183,-25.085,115.479
-0.425,-1.900,1.048,-17.944,-7.446,141.846
-0.496,-1.798,1.008,-29.541,-5.066,157.715
-0.506,-1.499,1.298,-41.626,-15.015,180.115
-0.575,-1.152,1.226,-50.659,1.770,203.064
-0.604,-0.850,1.178,-53.711,15.930,215.698
-0.625,-0.521,1.184,-50.598,23.560,225.647
-0.642,-0.222,1.144,-44.922,31.372,230.774
-0.627,0.064,1.057,-38.269,38.696,230.896
-0.612,0.256,1.002,-36.133,41.260,224.243
-0.622,0.355,0.956,-35.461,40.833,214.294
-0.638,0.457,0.883,-29.602,38.330,205.750
-0.598,0.638,0.891,-22.095,30.273,200.989
-0.557,0.874,0.847,-17.761,23.804,196.167
-0.544,1.015,0.821,-20.569,20.020,184.998
-0.496,1.385,0.723,-23.010,14.038,177.124
-0.465,1.622,0.593,-32.043,8.545,159.241
-0.448,1.998,0.717,-41.016,-8.240,139.526
-0.294,2.390,0.767,-44.983,-14.404,109.802
-0.258,2.303,0.860,-46.021,-14.038,62.561
-0.234,2.176,1.081,-43.884,-18.494,21.301
-0.197,2.064,1.183,-40.344,-12.512,-6.653
-0.193,1.880,1.100,-36.743,1.160,-30.579
-0.174,1.784,1.042,-30.334,8.972,-47.119
-0.114,1.894,1.002,-20.264,12.878,-56.152
-0.099,1.926,0.869,-5.371,15.381,-72.083
-0.118,1.769,0.855,6.653,10.010,-96.924
-0.157,1.639,0.719,15.503,9.827,-115.173
-0.195,1.523,0.507,22.095,10.132,-128.845
-0.176,1.366,0.631,27.100,-4.333,-144.775
-0.196,1.168,0.868,32.043,-16.663,-161.316
-0.153,0.914,0.905,41.992,-13.123,-176.392
-0.152,0.698,0.829,47.424,-3.357,-187.134
-0.221,0.569,0.757,48.279,2.747,-194.519
-0.297,0.318,0.742,47.119,3.784,-206.055
-0.320,0.138,0.802,47.668,1.221,-213.318
-0.465,-0.084,0.854,47.058,-1.221,-216.736
-0.515,-0.430,0.963,48.340,-5.432,-220.093
-0.443,-0.783,1.126,49.622,-10.376,-215.027
-0.402,-1.042,1.289,42.664,-8.789,-202.698
-0.399,-1.246,1.213,32.593,2.502,-186.340
-0.359,-1.442,1.066,22.217,13.489,-172.302
-0.344,-1.615,1.000,11.780,15.503,-156.677
-0.345,-1.860,0.914,2.380,16.724,-143.799
-0.311,-2.066,0.845,1.282,15.076,-127.930
-0.287,-2.232,0.764,3.967,12.024,-106.079
-0.284,-2.431,0.677,4.883,8.789,-80.811
-0.292,-2.531,0.642,5.798,2.563,-48.950
-0.313,-2.554,0.661,5.859,-5.127,-12.939
-0.329,-2.492,0.739,4.700,-12.756,22.583
-0.339,-2.393,0.765,1.343,-15.198,58.105
-0.373,-2.227,0.741,-5.798,-12.756,91.858
-0.378,-2.014,0.765,-14.893,-8.301,120.361
-0.432,-1.806,0.494,-27.039,-0.854,142.334
-0.465,-1.731,0.583,-31.555,-12.512,163.147
-0.496,-1.453,0.889,-44.556,-27.588,187.683
-0.564,-1.033,0.958,-49.316,-18.127,212.769
-0.569,-0.622,0.941,-43.701,-5.981,227.722
-0.572,-0.304,0.991,-27.893,-0.549,232.971
-0.576,-0.090,0.954,-12.939,6.165,231.140
-0.583,0.056,0.857,-6.226,13.550,227.844

-0.480,1.912,0.868,-30.151,-17.822,196.228
-0.496,2.380,0.961,-34.851,-34.058,175.171
-0.399,2.796,1.583,-38.208,-61.707,140.320
-0.277,3.024,1.931,-32.837,-49.438,98.755
-0.227,2.822,1.553,-19.470,-6.897,48.584
-0.198,2.448,1.301,-4.822,12.024,4.883
-0.143,2.235,1.396,9.583,7.202,-20.569
-0.106,2.123,1.360,21.179,11.353,-37.598
-0.105,1.989,1.202,32.593,19.836,-54.138
-0.113,1.884,1.131,43.762,20.020,-70.251
-0.113,1.748,1.037,53.711,19.409,-87.891
-0.134,1.533,0.948,61.340,20.752,-108.154
-0.146,1.271,0.892,64.880,21.118,-126.892
-0.153,0.974,0.840,65.186,23.010,-141.724
-0.183,0.788,0.739,61.829,26.123,-151.306
-0.212,0.614,0.633,57.495,26.733,-160.156
-0.297,0.366,0.536,51.086,24.658,-171.570
-0.331,0.191,0.473,39.978,19.104,-176.880
-0.349,0.007,0.458,27.466,10.193,-179.749
-0.369,-0.157,0.541,15.198,-0.977,-182.861
-0.373,-0.307,0.779,7.141,-13.489,-183.655
-0.354,-0.557,1.047,4.211,-19.409,-185.608
-0.347,-0.751,1.042,6.042,-9.644,-181.702
-0.314,-0.847,0.968,8.911,1.465,-172.546
-0.303,-0.984,0.920,12.451,6.165,-164.856
-0.283,-1.151,0.878,14.832,9.033,-157.959
-0.305,-1.304,0.782,18.494,11.047,-148.315
-0.301,-1.464,0.719,23.499,9.888,-137.268
-0.291,-1.635,0.710,26.184,4.700,-126.648
-0.324,-1.882,0.739,18.311,1.221,-116.028
-0.353,-2.153,0.753,4.944,-0.488,-101.196
-0.315,-2.293,0.805,-11.536,-2.563,-79.651
-0.309,-2.429,0.968,-33.813,-6.592,-55.359
-0.316,-2.521,1.074,-55.603,-4.639,-27.954
-0.309,-2.448,0.986,-65.796,2.747,8.118
-0.308,-2.317,0.909,-68.665,7.080,48.462
-0.289,-2.158,0.825,-66.101,7.690,86.914
-0.335,-1.922,0.842,-60.120,8.362,122.131
-0.411,-1.706,0.535,-58.350,13.977,149.414
-0.430,-1.652,0.712,-46.631,-4.883,172.058
-0.517,-1.352,1.008,-47.180,-21.606,201.477
-0.638,-1.082,1.004,-42.419,-12.878,226.746
-0.690,-0.726,1.050,-31.921,-6.531,245.117
-0.752,-0.273,1.171,-18.188,-3.174,257.935
-0.784,0.042,1.208,-2.319,4.272,258.057
-0.745,0.249,1.113,14.282,14.893,250.427
-0.707,0.488,0.865,23.437,23.804,242.371
-0.659,0.648,0.611,20.447,24.780,228.271
-0.609,0.924,0.522,10.071,12.329,213.318
-0.538,1.150,0.557,-0.977,-5.127,199.402
-0.504,1.407,0.510,-9.338,-24.841,180.542
-0.423,1.577,1.017,-17.700,-52.490,155.090
-0.368,1.781,1.254,-25.269,-50.171,133.789
-0.362,2.012,1.318,-29.175,-33.020,116.455
-0.312,2.397,1.461,-24.536,-25.940,100.647
-0.254,2.707,1.565,-17.212,-17.822,74.524
-0.211,2.792,1.489,-10.193,-2.136,35.950
-0.201,2.750,1.201,-6.104,15.076,-2.686
-0.178,2.531,1.080,-4.211,16.174,-40.894
-0.174,2.305,1.073,-2.441,7.812,-75.623
-0.176,2.082,1.148,0.854,2.991,-105.103
-0.123,1.822,1.211,9.827,5.432,-128.601
-0.141,1.560,1.098,21.912,14.221,-143.982
-0.165,1.333,0.910,32.898,22.705,-154.846
-0.182,1.139,0.784,42.786,23.621,-164.062
-0.223,1.112,0.860,53.955,19.897,-173.950
-0.316,1.115,0.786,64.270,26.855,-185.669
-0.426,0.842,0.671,72.937,30.457,-210.083
-0.535,0.443,0.576,75.867,29.541,-231.812
-0.552,0.065,0.620,75.745,21.912,-243.042
-0.548,-0.289,0.808,66.956,12.634,-247.986
-0.543,-0.600,0.983,54.626,11.169,-246.094
-0.523,-0.866,0.998,42.053,18.738,-238.037
-0.494,-1.093,0.927,32.227,28.320,-226.196
-0.482,-1.240,0.882,26.672,32.715,-210.754
-0.484,-1.415,0.792,19.653,36.133,-196.289
-0.510,-1.581,0.714,10.742,37.354,-181.519
-0.515,-1.800,0.635,5.005,34.729,-165.405
-0.511,-2.013,0.557,2.625,27.832,-146.118
-0.496,-2.260,0.498,1.587,18.433,-122.803
-0.473,-2.505,0.570,4.578,4.028,-94.421
-0.426,-2.674,0.654,8.301,-7.996,-59.692
-0.385,-2.756,0.635,6.775,-13.550,-20.691
-0.410,-2.854,0.675,-3.052,-17.883,17.212
-0.411,-2.841,0.771,-16.968,-22.644,59.326
-0.471,-2.701,0.726,-36.316,-16.724,105.164
-0.503,-2.520,0.690,-52.063,-10.864,144.592
-0.637,-2.318,0.481,-60.120,-12.451,179.993
-0.671,-2.107,0.748,-66.956,-32.410,218.262
-0.700,-1.709,0.857,-68.726,-34.119,258.606
-0.756,-1.242,0.837,-64.880,-24.963,286.865
-0.864,-0.640,1.099,-57.800,-22.705,304.871
-0.873,0.049,1.403,-39.124,-17.517,312.012
-0.782,0.592,1.424,-13.794,0.305,304.871
-0.763,0.739,1.142,1.465,25.085,277.832
-0.698,0.648,0.953,-0.366,36.438,245.972
-0.639,0.789,0.954,-7.629,31.250,227.417
-0.609,1.007,0.937,-19.836,27.649,214.355
-0.544,1.219,0.850,-32.104,26.123,199.524
-0.536,1.428,0.649,-46.448,19.775,181.824
-0.446,1.694,0.918,-61.462,-2.991,161.682
-0.410,1.984,1.004,-67.444,-9.705,142.273
-0.350,2.333,1.056,-63.782,-6.714,122.620
-0.279,2.570,1.213,-49.438,-10.132,96.985
-0.221,2.498,1.310,-35.522,-8.057,58.289
-0.160,2.341,1.240,-21.118,0.793,24.719
-0.115,2.220,1.065,-8.545,9.827,0.427
-0.071,2.146,1.002,0.732,10.071,-20.142
-0.038,2.128,0.953,9.521,5.981,-40.833
-0.049,2.061,0.983,19.043,2.502,-65.796
-0.106,1.926,0.963,28.198,3.113,-92.957
-0.167,1.773,0.876,39.795,5.371,-116.089
-0.177,1.579,0.945,53.833,2.808,-137.329
-0.198,1.385,0.820,66.101,7.446,-155.640
-0.160,1.160,0.612,69.336,14.404,-174.805
-0.219,0.919,0.450,62.195,16.296,-193.726
-0.350,0.597,0.449,56.091,8.423,-212.769
-0.430,0.310,0.526,59.814,-3.296,-224.915
-0.470,0.058,0.745,68.176,-15.320,-229.675

-0.441,-1.014,1.143,58.044,3.601,-201.965
-0.421,-1.010,1.078,49.927,14.648,-187.073
-0.427,-1.138,0.884,39.246,28.625,-180.359
-0.454,-1.333,0.764,26.184,32.654,-175.354
-0.450,-1.528,0.783,14.709,28.076,-165.833
-0.429,-1.729,0.808,5.920,23.987,-152.100
-0.413,-1.947,0.774,-1.709,23.193,-134.705
-0.384,-2.115,0.688,-6.653,22.034,-112.488
-0.367,-2.287,0.652,-12.878,15.930,-87.158
-0.371,-2.466,0.687,-20.691,7.446,-58.167
-0.351,-2.605,0.734,-26.245,-0.610,-22.888
-0.323,-2.643,0.790,-33.325,-5.798,19.165
-0.344,-2.614,0.765,-43.152,-6.348,65.979
-0.441,-2.591,0.694,-53.101,-4.822,107.788
-0.493,-2.402,0.702,-53.040,-9.094,149.841
-0.579,-2.132,0.685,-46.448,-17.273,194.458
-0.635,-1.852,0.915,-43.335,-30.396,232.727
-0.722,-1.557,0.927,-38.940,-25.574,267.639
-0.818,-1.158,0.983,-30.579,-20.386,296.265
-0.862,-0.506,1.240,-18.433,-20.752,320.618
-0.878,0.231,1.441,-6.653,-12.817,329.529
-0.813,0.816,1.465,3.601,5.676,317.688
-0.735,1.142,1.292,8.179,28.198,286.133
-0.632,1.227,1.018,9.399,44.373,245.972
-0.518,1.252,0.748,7.812,46.753,207.886
-0.407,1.271,0.539,1.038,38.879,176.819
-0.337,1.160,0.379,-9.766,23.315,146.851
-0.310,1.200,0.608,-19.531,-0.916,125.488
-0.250,1.249,0.945,-27.405,-18.494,107.727
-0.244,1.329,1.070,-29.968,-28.931,87.646
-0.218,1.123,1.516,-34.973,-38.147,64.453
-0.173,1.293,1.438,-37.720,-14.709,61.646
-0.162,1.435,1.210,-34.119,10.498,59.937
-0.142,1.777,1.137,-25.146,12.817,54.932
-0.097,2.087,1.215,-16.357,7.507,41.016
-0.057,2.369,0.905,-5.737,18.311,19.348
-0.042,2.486,0.745,6.042,14.465,-15.381
-0.052,2.290,0.932,13.733,-1.953,-62.927
-0.159,1.840,0.741,17.761,-8.423,-109.253
-0.054,1.266,1.035,23.010,-24.353,-141.968
-0.013,1.083,1.281,26.550,-25.879,-146.240
-0.030,0.977,1.199,28.809,-5.127,-144.409
-0.057,0.783,0.966,31.860,14.099,-149.353
-0.079,0.643,0.752,33.752,22.827,-153.931
-0.128,0.583,0.509,30.762,26.123,-158.020
-0.217,0.578,0.427,30.396,18.433,-163.574
-0.282,0.573,0.622,33.936,1.221,-174.622
-0.364,0.551,0.889,40.161,-10.559,-188.538
-0.414,0.433,1.066,46.143,-9.277,-205.688
-0.461,0.130,1.088,46.936,1.953,-224.121
-0.459,-0.283,1.065,40.527,13.489,-241.272
-0.555,-0.673,0.990,30.273,23.682,-246.460
-0.550,-0.979,0.888,23.621,29.663,-239.197
-0.500,-1.116,0.828,26.672,27.466,-221.680
-0.464,-1.301,0.721,27.466,24.719,-203.857
-0.444,-1.571,0.665,22.095,18.799,-185.913
-0.399,-1.779,0.707,18.982,8.423,-162.109
-0.379,-1.896,0.743,18.555,0.183,-133.789
-0.364,-2.111,0.719,16.785,-3.174,-107.727
-0.356,-2.291,0.736,11.963,-7.874,-80.322
-0.348,-2.392,0.818,8.484,-14.404,-46.631
-0.320,-2.464,0.869,1.221,-16.968,-14.038
-0.317,-2.477,0.922,-9.583,-16.846,18.860
-0.384,-2.476,0.908,-24.658,-11.719,51.331
-0.435,-2.529,0.853,-34.546,-6.714,80.688
-0.443,-2.334,1.016,-40.222,-8.728,120.667
-0.403,-1.944,0.773,-38.757,-3.357,162.170
-0.450,-1.807,0.915,-37.720,-8.301,182.556
-0.518,-1.564,0.929,-41.199,-7.019,206.604
-0.554,-1.230,0.880,-32.715,0.183,228.943
-0.579,-0.756,0.892,-20.386,1.465,245.300
-0.556,-0.338,0.928,-7.324,2.625,251.099
-0.522,-0.094,0.909,4.761,5.554,244.690
-0.499,0.037,0.775,10.742,11.108,231.995
-0.473,0.186,0.594,8.728,11.963,219.788
-0.455,0.351,0.481,-1.831,5.371,207.947
-0.457,0.498,0.518,-19.104,-7.019,193.848
-0.438,0.625,0.643,-34.607,-19.653,180.115
-0.442,0.706,0.751,-45.410,-27.649,167.725
-0.408,0.857,1.030,-44.983,-33.752,159.607
-0.325,0.942,1.138,-43.030,-31.433,150.146
-0.398,0.974,0.822,-42.969,-23.804,134.399
-0.304,1.159,1.213,-44.556,-41.016,122.681
-0.281,1.596,1.200,-40.649,-31.555,120.361
-0.250,1.833,1.062,-38.025,-14.099,103.821
-0.226,2.025,1.182,-32.471,-18.494,78.308
-0.179,2.137,1.317,-27.100,-22.339,51.270
-0.146,2.217,1.199,-25.024,-15.442,21.240
-0.122,2.288,1.240,-24.780,-14.038,-6.165
-0.100,2.276,1.456,-20.325,-18.738,-34.912
-0.111,2.016,1.522,-10.620,-14.771,-67.261
-0.144,1.658,1.545,5.737,-4.822,-94.788
-0.162,1.413,1.394,22.339,9.521,-112.244
-0.129,1.292,1.221,35.339,21.240,-119.507
-0.169,1.158,1.078,40.283,25.757,-129.761
-0.215,0.996,0.979,42.419,28.442,-141.357
-0.261,0.958,0.910,44.983,28.687,-151.733
-0.309,0.885,0.919,48.157,26.123,-163.696
-0.361,0.774,0.906,49.866,24.658,-181.519
-0.413,0.639,0.803,49.683,26.733,-198.059
-0.468,0.285,0.750,45.654,26.367,-218.933
-0.484,-0.077,0.922,44.128,17.822,-232.361
-0.476,-0.393,1.030,46.814,16.479,-235.107
-0.449,-0.706,1.006,49.622,25.208,-230.225
-0.406,-0.989,0.925,47.241,33.569,-217.163
-0.374,-1.152,0.790,38.818,39.490,-196.960
-0.350,-1.197,0.679,30.457,40.649,-175.110
-0.310,-1.195,0.619,27.405,35.583,-155.334
-0.309,-1.301,0.602,24.536,28.198,-142.944
-0.305,-1.524,0.639,20.325,20.935,-133.240
-0.293,-1.652,0.579,17.944,17.029,-117.004
-0.281,-1.803,0.513,10.864,14.038,-98.938
-0.287,-1.934,0.521,3.845,7.202,-79.285
-0.266,-2.136,0.555,-1.465,0.183,-57.495
-0.281,-2.353,0.546,-7.629,-4.944,-32.532
-0.290,-2.500,0.514,-12.390,-10.132,-0.549
-0.275,-2.583,0.531,-18.982,-17.029,38.879
-0.297,-2.575,0.571,-29.602,-23.071,80.017
-0.353,-2.528,0.617,-40.161,-24.414,122.375

-0.442,-1.994,0.594,-43.823,-42.175,200.317
-0.492,-1.648,0.694,-53.040,-47.668,233.093
-0.635,-1.358,0.680,-56.396,-42.603,257.751
-0.701,-0.992,0.792,-51.025,-42.664,274.902
-0.731,-0.444,1.066,-36.316,-44.434,289.795
-0.728,0.176,1.328,-19.470,-38.086,293.213
-0.672,0.602,1.401,-4.150,-20.874,279.358
-0.619,0.815,1.293,4.028,0.183,252.075
-0.598,0.971,1.190,3.174,13.489,223.511
-0.563,1.127,1.167,-5.981,18.127,197.388
-0.529,1.226,1.120,-19.470,19.165,174.011
-0.453,1.344,1.172,-33.875,16.846,154.114
-0.451,1.514,0.935,-51.453,14.771,131.836
-0.377,1.464,1.341,-64.941,-6.714,103.149
-0.304,1.660,1.489,-72.388,-6.409,90.271
-0.272,1.866,1.266,-75.256,15.808,79.712
-0.238,2.042,1.203,-64.270,18.433,60.059
-0.202,2.194,1.213,-45.105,13.489,34.058
-0.144,2.171,1.244,-24.414,13.000,4.761
-0.122,2.180,1.169,-4.456,16.541,-20.935
-0.114,2.142,1.020,16.907,21.057,-47.119
-0.109,1.952,0.966,33.447,17.883,-79.102
-0.106,1.670,0.930,41.809,14.709,-106.750
-0.161,1.475,0.651,45.532,19.592,-127.686
-0.143,1.170,0.505,42.480,13.611,-148.071
-0.121,0.992,0.579,37.231,-3.296,-160.828
-0.112,0.767,0.887,28.809,-18.127,-171.265
-0.119,0.574,0.923,27.161,-9.460,-177.979
-0.141,0.412,0.823,30.396,4.272,-182.251
-0.213,0.353,0.699,32.532,12.512,-184.570
-0.252,0.235,0.659,34.729,12.939,-189.087
-0.303,0.079,0.681,38.757,8.301,-194.824
-0.367,-0.122,0.693,43.884,4.883,-200.073
-0.384,-0.477,0.767,48.828,-0.122,-204.163
-0.377,-0.804,0.906,54.504,-6.958,-200.867
-0.425,-1.029,0.907,57.922,-6.226,-187.805
-0.309,-1.168,0.874,57.556,-4.639,-169.189
-0.267,-1.219,0.933,51.697,-8.057,-146.606
-0.305,-1.326,0.839,36.377,-4.639,-129.700
-0.311,-1.429,0.800,23.682,-5.127,-114.014
-0.275,-1.477,0.840,18.555,-11.414,-95.520
-0.250,-1.582,0.906,12.817,-15.442,-81.421
-0.262,-1.791,0.979,2.747,-13.428,-68.970
-0.249,-1.941,0.944,-5.188,-6.775,-51.086
-0.254,-1.954,0.879,-12.451,-1.831,-28.503
-0.272,-1.964,0.880,-15.564,-1.038,-8.240
-0.290,-2.056,0.911,-18.311,-0.732,8.179
-0.278,-2.090,0.900,-23.254,1.709,31.738
-0.261,-2.120,0.868,-32.288,6.165,59.082
-0.279,-2.123,0.741,-42.175,10.620,86.060
-0.318,-2.163,0.840,-45.715,6.042,112.671
-0.368,-1.951,0.861,-52.795,5.615,149.414
-0.419,-1.753,0.795,-58.960,12.146,184.998
-0.502,-1.644,0.862,-61.340,12.146,211.975
-0.563,-1.404,0.862,-56.702,14.771,241.272
-0.627,-1.031,0.808,-51.208,19.592,269.653
-0.719,-0.554,0.870,-47.180,21.423,288.757
-0.833,-0.054,0.932,-43.884,23.132,297.607
-0.839,0.551,0.974,-35.828,25.513,298.279
-0.779,1.258,0.919,-23.499,27.100,289.551
-0.683,1.716,0.716,-18.860,28.503,260.803
-0.543,1.835,0.450,-25.757,24.292,214.783
-0.409,1.902,0.414,-38.513,7.568,170.715
-0.349,1.868,0.544,-51.636,-10.498,129.089
-0.299,1.854,0.814,-57.007,-29.846,95.459
-0.232,1.701,1.288,-55.847,-43.823,66.467
-0.177,1.601,1.320,-45.959,-33.142,45.776
-0.129,1.725,1.194,-32.227,-17.578,38.940
-0.139,1.868,1.182,-20.691,-12.268,29.236
-0.121,1.979,1.285,-6.470,-13.062,12.817
-0.117,2.188,1.299,6.165,-7.935,-1.892
-0.110,2.294,1.252,15.625,-1.038,-23.010
-0.104,2.279,1.149,23.193,4.333,-51.331
-0.130,2.171,0.961,24.536,9.155,-82.764
-0.202,1.990,0.914,24.780,7.202,-113.770
-0.179,1.768,0.950,26.611,2.441,-142.334
-0.225,1.489,0.862,25.024,5.005,-169.006
-0.323,1.061,0.849,17.761,7.751,-194.885
-0.359,0.654,0.931,13.794,4.822,-210.022
-0.372,0.352,0.934,13.062,5.127,-214.355
-0.409,0.089,0.933,10.559,6.836,-214.783
-0.424,-0.068,0.970,9.644,5.798,-211.548
-0.383,-0.253,1.031,16.663,5.310,-206.848
-0.357,-0.468,0.968,28.748,10.315,-202.515
-0.365,-0.646,0.755,41.687,17.090,-196.228
-0.326,-0.809,0.678,55.847,12.146,-185.486
-0.268,-0.938,0.738,65.979,-0.488,-172.485
-0.254,-0.942,0.770,70.313,-7.568,-156.494
-0.230,-1.063,0.785,71.106,-9.583,-146.484
